log_id,user_id,date,day_of_week,is_weekend,time_of_day,app_name,tab_or_content_name,category,content_type,time_watched_min,session_count,avg_session_length_min,device_type,opened_via_notification,app_switches_during_session,addiction_score,addictive_label,prev_day_same_app_usage_min,daily_total_screen_time_min,daily_quality_score,weekly_total_screen_time_min,user_profile,iso_week
2057,U111,2026-06-12,Friday,False,Afternoon,Instagram,DM Chats,Social Media,Chat,20.4,4,5.1,Mobile,False,1,4.9,Non-addictive,8.3,113.5,100.0,842.7,productive,24
2058,U111,2026-06-12,Friday,False,Afternoon,Netflix,TV Series Binge,Entertainment,Video,16.3,2,8.1,Mobile,False,0,34.5,Non-addictive,17.4,113.5,100.0,842.7,productive,24
2059,U111,2026-06-12,Friday,False,Evening,YouTube,Pokemon Gameplay,Entertainment,Video,38.9,1,38.9,Mobile,True,1,32.8,Non-addictive,78.1,113.5,100.0,842.7,productive,24
2060,U111,2026-06-12,Friday,False,Morning,YouTube,Study Lecture - Physics,Study,Video,29.6,1,29.6,Mobile,False,0,14.0,Non-addictive,38.9,113.5,100.0,842.7,productive,24
2061,U112,2026-06-12,Friday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,40.5,1,40.5,Desktop,False,0,8.4,Non-addictive,27.6,51.5,100.0,497.7,productive,24
2062,U112,2026-06-12,Friday,False,Morning,Spotify,Chill Playlist,Entertainment,Audio,4.3,1,4.3,Desktop,False,2,6.2,Non-addictive,40.5,51.5,100.0,497.7,productive,24
2063,U112,2026-06-12,Friday,False,Afternoon,Netflix,TV Series Binge,Entertainment,Video,6.7,3,2.2,Mobile,False,0,47.6,Non-addictive,20.3,51.5,100.0,497.7,productive,24
2064,U113,2026-06-12,Friday,False,Afternoon,YouTube,Prank Compilation,Entertainment,Video,84.7,4,21.2,Desktop,False,10,100.0,Addictive,138.9,209.4,31.8,2337.2,heavy_addictive,24
2065,U113,2026-06-12,Friday,False,Afternoon,YouTube,Prank Compilation,Entertainment,Video,20.1,1,20.1,Mobile,True,6,100.0,Addictive,84.7,209.4,31.8,2337.2,heavy_addictive,24
2066,U113,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,30.5,1,30.5,Mobile,False,2,42.2,Non-addictive,24.8,209.4,31.8,2337.2,heavy_addictive,24
2067,U113,2026-06-12,Friday,False,Afternoon,Candy Crush,,Games,Game,38.1,3,12.7,Mobile,False,4,100.0,Addictive,107.4,209.4,31.8,2337.2,heavy_addictive,24
2068,U113,2026-06-12,Friday,False,Evening,Notion,,Productivity,Notes,36.0,1,36.0,Mobile,False,1,12.8,Non-addictive,6.1,209.4,31.8,2337.2,heavy_addictive,24
2069,U114,2026-06-12,Friday,False,Afternoon,YouTube,News Roundup,News,Video,24.4,1,24.4,Desktop,False,0,36.8,Non-addictive,41.4,442.8,21.0,2209.9,heavy_addictive,24
2070,U114,2026-06-12,Friday,False,Night,Instagram,Reels Feed,Social Media,Video,219.1,3,73.0,Mobile,False,3,100.0,Addictive,65.3,442.8,21.0,2209.9,heavy_addictive,24
2071,U114,2026-06-12,Friday,False,Afternoon,Netflix,Documentary,Self-Improvement,Video,10.2,1,10.2,Desktop,False,0,38.2,Non-addictive,12.6,442.8,21.0,2209.9,heavy_addictive,24
2072,U114,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,33.4,2,16.7,Desktop,True,3,23.7,Non-addictive,7.2,442.8,21.0,2209.9,heavy_addictive,24
2073,U114,2026-06-12,Friday,False,Afternoon,Netflix,Documentary,Self-Improvement,Video,24.9,1,24.9,Desktop,False,1,31.4,Non-addictive,10.2,442.8,21.0,2209.9,heavy_addictive,24
2074,U114,2026-06-12,Friday,False,Evening,Candy Crush,,Games,Game,130.8,2,65.4,Mobile,False,3,100.0,Addictive,31.6,442.8,21.0,2209.9,heavy_addictive,24
2075,U115,2026-06-12,Friday,False,Evening,WhatsApp,Family Group,Communication,Chat,27.1,1,27.1,Mobile,False,1,25.4,Non-addictive,40.7,400.0,17.7,1789.2,heavy_addictive,24
2076,U115,2026-06-12,Friday,False,Evening,Instagram,DM Chats,Social Media,Chat,14.9,1,14.9,Mobile,False,4,44.6,Non-addictive,31.8,400.0,17.7,1789.2,heavy_addictive,24
2077,U115,2026-06-12,Friday,False,Night,Candy Crush,,Games,Game,124.0,3,41.3,Mobile,False,6,100.0,Addictive,109.9,400.0,17.7,1789.2,heavy_addictive,24
2078,U115,2026-06-12,Friday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,28.8,2,14.4,Mobile,False,2,32.1,Non-addictive,25.4,400.0,17.7,1789.2,heavy_addictive,24
2079,U115,2026-06-12,Friday,False,Evening,Free Fire,,Games,Game,68.8,4,17.2,Desktop,True,4,100.0,Addictive,43.9,400.0,17.7,1789.2,heavy_addictive,24
2080,U115,2026-06-12,Friday,False,Afternoon,Candy Crush,,Games,Game,106.6,2,53.3,Mobile,False,3,100.0,Addictive,124.0,400.0,17.7,1789.2,heavy_addictive,24
2081,U115,2026-06-12,Friday,False,Night,Instagram,Reels Feed,Social Media,Video,29.8,1,29.8,Mobile,False,4,100.0,Addictive,14.9,400.0,17.7,1789.2,heavy_addictive,24
2082,U116,2026-06-12,Friday,False,Morning,Netflix,Documentary,Self-Improvement,Video,6.1,2,3.1,Tablet,False,0,13.4,Non-addictive,23.1,90.2,100.0,921.3,balanced,24
2083,U116,2026-06-12,Friday,False,Night,Coursera,,Study,Video,24.1,1,24.1,Tablet,False,1,17.9,Non-addictive,,90.2,100.0,921.3,balanced,24
2084,U116,2026-06-12,Friday,False,Evening,WhatsApp,Family Group,Communication,Chat,5.1,1,5.1,Desktop,False,2,23.8,Non-addictive,24.0,90.2,100.0,921.3,balanced,24
2085,U116,2026-06-12,Friday,False,Afternoon,Instagram,DM Chats,Social Media,Chat,32.6,1,32.6,Mobile,False,0,45.5,Non-addictive,38.4,90.2,100.0,921.3,balanced,24
2086,U116,2026-06-12,Friday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,22.3,1,22.3,Desktop,False,1,15.1,Non-addictive,5.1,90.2,100.0,921.3,balanced,24
2087,U117,2026-06-12,Friday,False,Evening,YouTube,Pokemon Gameplay,Entertainment,Video,18.3,1,18.3,Mobile,True,2,79.7,Addictive,27.6,139.9,39.8,1050.5,balanced,24
2088,U117,2026-06-12,Friday,False,Afternoon,Netflix,Documentary,Self-Improvement,Video,7.9,1,7.9,Desktop,True,2,16.7,Non-addictive,123.0,139.9,39.8,1050.5,balanced,24
2089,U117,2026-06-12,Friday,False,Night,TikTok,For You Feed,Entertainment,Video,25.9,2,12.9,Mobile,True,5,83.4,Addictive,19.1,139.9,39.8,1050.5,balanced,24
2090,U117,2026-06-12,Friday,False,Afternoon,YouTube,Music Video Mix,Entertainment,Video,47.8,5,9.6,Desktop,False,0,48.1,Non-addictive,18.3,139.9,39.8,1050.5,balanced,24
2091,U117,2026-06-12,Friday,False,Night,Snapchat,Stories,Social Media,Video,40.0,3,13.3,Mobile,True,3,57.8,Addictive,32.1,139.9,39.8,1050.5,balanced,24
2092,U118,2026-06-12,Friday,False,Morning,Coursera,,Study,Video,28.8,2,14.4,Mobile,False,1,15.8,Non-addictive,22.0,113.2,100.0,1006.1,balanced,24
2093,U118,2026-06-12,Friday,False,Evening,WhatsApp,Family Group,Communication,Chat,24.6,1,24.6,Desktop,False,0,12.9,Non-addictive,19.3,113.2,100.0,1006.1,balanced,24
2094,U118,2026-06-12,Friday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,51.8,1,51.8,Tablet,False,1,8.7,Non-addictive,24.6,113.2,100.0,1006.1,balanced,24
2095,U118,2026-06-12,Friday,False,Night,WhatsApp,Family Group,Communication,Chat,3.4,1,3.4,Desktop,False,1,8.2,Non-addictive,51.8,113.2,100.0,1006.1,balanced,24
2096,U118,2026-06-12,Friday,False,Morning,YouTube,Cooking Recipe,Self-Improvement,Video,4.6,2,2.3,Desktop,False,0,3.0,Non-addictive,19.0,113.2,100.0,1006.1,balanced,24
2097,U119,2026-06-12,Friday,False,Afternoon,TikTok,For You Feed,Entertainment,Video,17.3,3,5.8,Mobile,True,5,84.1,Addictive,115.3,220.2,33.5,924.3,balanced,24
2098,U119,2026-06-12,Friday,False,Afternoon,YouTube,Cooking Recipe,Self-Improvement,Video,21.2,4,5.3,Desktop,True,1,18.1,Non-addictive,29.5,220.2,33.5,924.3,balanced,24
2099,U119,2026-06-12,Friday,False,Morning,Spotify,Chill Playlist,Entertainment,Audio,52.6,1,52.6,Desktop,False,2,26.5,Non-addictive,49.6,220.2,33.5,924.3,balanced,24
2100,U119,2026-06-12,Friday,False,Night,Chrome,pornweb,Pornographic,Website,77.9,4,19.5,Tablet,True,2,84.0,Addictive,3.3,220.2,33.5,924.3,balanced,24
2101,U119,2026-06-12,Friday,False,Night,YouTube,Music Video Mix,Entertainment,Video,51.2,2,25.6,Mobile,True,8,58.1,Addictive,21.2,220.2,33.5,924.3,balanced,24
2102,U120,2026-06-12,Friday,False,Evening,Netflix,TV Series Binge,Entertainment,Video,91.4,4,22.8,Tablet,True,2,62.9,Addictive,50.7,181.3,15.4,1203.8,balanced,24
2103,U120,2026-06-12,Friday,False,Night,PUBG Mobile,,Games,Game,62.0,2,31.0,Desktop,True,5,86.5,Addictive,51.2,181.3,15.4,1203.8,balanced,24
2104,U120,2026-06-12,Friday,False,Morning,WhatsApp,Family Group,Communication,Chat,27.9,1,27.9,Desktop,False,0,13.9,Non-addictive,4.4,181.3,15.4,1203.8,balanced,24
2105,U121,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,5.6,1,5.6,Mobile,True,0,27.6,Non-addictive,31.6,247.8,8.8,2478.5,heavy_addictive,24
2106,U121,2026-06-12,Friday,False,Evening,TikTok,For You Feed,Entertainment,Video,121.3,2,60.7,Desktop,False,5,100.0,Addictive,35.0,247.8,8.8,2478.5,heavy_addictive,24
2107,U121,2026-06-12,Friday,False,Evening,Netflix,Documentary,Self-Improvement,Video,7.2,1,7.2,Tablet,False,0,28.8,Non-addictive,6.1,247.8,8.8,2478.5,heavy_addictive,24
2108,U121,2026-06-12,Friday,False,Evening,Notion,,Productivity,Notes,9.0,1,9.0,Desktop,True,0,11.5,Non-addictive,9.1,247.8,8.8,2478.5,heavy_addictive,24
2109,U121,2026-06-12,Friday,False,Afternoon,Snapchat,Stories,Social Media,Video,15.5,3,5.2,Desktop,False,3,100.0,Addictive,54.9,247.8,8.8,2478.5,heavy_addictive,24
2110,U121,2026-06-12,Friday,False,Afternoon,YouTube,Prank Compilation,Entertainment,Video,89.2,4,22.3,Desktop,False,2,100.0,Addictive,19.9,247.8,8.8,2478.5,heavy_addictive,24
2111,U122,2026-06-12,Friday,False,Evening,WhatsApp,Family Group,Communication,Chat,106.1,1,106.1,Mobile,True,0,15.3,Non-addictive,10.2,192.7,80.0,1053.4,balanced,24
2112,U122,2026-06-12,Friday,False,Night,Snapchat,Stories,Social Media,Video,17.5,3,5.8,Mobile,True,6,59.7,Addictive,37.0,192.7,80.0,1053.4,balanced,24
2113,U122,2026-06-12,Friday,False,Night,Snapchat,Stories,Social Media,Video,21.0,3,7.0,Desktop,False,4,69.4,Addictive,17.5,192.7,80.0,1053.4,balanced,24
2114,U122,2026-06-12,Friday,False,Night,Spotify,Chill Playlist,Entertainment,Audio,24.9,2,12.4,Mobile,False,2,17.0,Non-addictive,5.5,192.7,80.0,1053.4,balanced,24
2115,U122,2026-06-12,Friday,False,Afternoon,Khan Academy,,Study,Video,23.2,1,23.2,Desktop,False,1,12.1,Non-addictive,18.8,192.7,80.0,1053.4,balanced,24
2116,U123,2026-06-12,Friday,False,Evening,Notion,,Productivity,Notes,22.7,1,22.7,Mobile,True,3,9.4,Non-addictive,,513.1,4.4,1131.1,balanced,24
2117,U123,2026-06-12,Friday,False,Evening,Candy Crush,,Games,Game,68.1,4,17.0,Desktop,True,5,79.6,Addictive,,513.1,4.4,1131.1,balanced,24
2118,U123,2026-06-12,Friday,False,Night,Instagram,Reels Feed,Social Media,Video,100.5,6,16.7,Tablet,False,4,70.6,Addictive,30.4,513.1,4.4,1131.1,balanced,24
2119,U123,2026-06-12,Friday,False,Afternoon,Candy Crush,,Games,Game,298.0,2,149.0,Mobile,True,4,73.8,Addictive,68.1,513.1,4.4,1131.1,balanced,24
2120,U123,2026-06-12,Friday,False,Night,PUBG Mobile,,Games,Game,23.8,5,4.8,Tablet,True,1,79.9,Addictive,,513.1,4.4,1131.1,balanced,24
2121,U124,2026-06-12,Friday,False,Afternoon,Duolingo,,Skill-Development,App,6.7,1,6.7,Mobile,False,1,20.9,Non-addictive,11.0,100.5,13.4,966.7,balanced,24
2122,U124,2026-06-12,Friday,False,Evening,Snapchat,Stories,Social Media,Video,28.6,2,14.3,Mobile,False,6,61.2,Addictive,63.9,100.5,13.4,966.7,balanced,24
2123,U124,2026-06-12,Friday,False,Afternoon,Chrome,gmail,Productivity,Webmail,6.8,1,6.8,Desktop,False,2,3.4,Non-addictive,38.4,100.5,13.4,966.7,balanced,24
2124,U124,2026-06-12,Friday,False,Afternoon,Snapchat,Stories,Social Media,Video,58.4,5,11.7,Mobile,True,2,58.5,Addictive,28.6,100.5,13.4,966.7,balanced,24
2125,U125,2026-06-12,Friday,False,Evening,Notion,,Productivity,Notes,8.1,1,8.1,Desktop,False,1,3.3,Non-addictive,,8.1,100.0,269.0,light_user,24
2126,U126,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,8.3,1,8.3,Mobile,True,1,34.9,Non-addictive,38.1,337.7,18.0,2379.1,heavy_addictive,24
2127,U126,2026-06-12,Friday,False,Afternoon,Chrome,news-site,News,Website,39.1,1,39.1,Desktop,True,1,20.8,Non-addictive,125.7,337.7,18.0,2379.1,heavy_addictive,24
2128,U126,2026-06-12,Friday,False,Afternoon,Instagram,Reels Feed,Social Media,Video,125.1,6,20.8,Mobile,False,1,100.0,Addictive,238.8,337.7,18.0,2379.1,heavy_addictive,24
2129,U126,2026-06-12,Friday,False,Afternoon,Netflix,TV Series Binge,Entertainment,Video,151.9,3,50.6,Desktop,False,5,100.0,Addictive,34.7,337.7,18.0,2379.1,heavy_addictive,24
2130,U126,2026-06-12,Friday,False,Afternoon,Duolingo,,Skill-Development,App,13.3,1,13.3,Desktop,False,0,30.8,Non-addictive,6.6,337.7,18.0,2379.1,heavy_addictive,24
2131,U127,2026-06-12,Friday,False,Night,PUBG Mobile,,Games,Game,44.7,2,22.3,Desktop,True,2,86.9,Addictive,22.9,123.2,0.0,863.4,balanced,24
2132,U127,2026-06-12,Friday,False,Night,TikTok,For You Feed,Entertainment,Video,49.1,4,12.3,Desktop,False,6,91.3,Addictive,165.3,123.2,0.0,863.4,balanced,24
2133,U127,2026-06-12,Friday,False,Evening,PUBG Mobile,,Games,Game,29.4,2,14.7,Mobile,True,3,90.2,Addictive,44.7,123.2,0.0,863.4,balanced,24
2134,U128,2026-06-12,Friday,False,Afternoon,YouTube,News Roundup,News,Video,17.3,1,17.3,Desktop,False,1,16.0,Non-addictive,20.8,95.0,50.9,997.0,balanced,24
2135,U128,2026-06-12,Friday,False,Afternoon,Candy Crush,,Games,Game,46.6,2,23.3,Tablet,False,3,71.7,Addictive,69.7,95.0,50.9,997.0,balanced,24
2136,U128,2026-06-12,Friday,False,Afternoon,YouTube,News Roundup,News,Video,10.4,2,5.2,Mobile,False,0,34.4,Non-addictive,17.3,95.0,50.9,997.0,balanced,24
2137,U128,2026-06-12,Friday,False,Evening,Coursera,,Study,Video,20.7,1,20.7,Desktop,False,0,11.5,Non-addictive,24.3,95.0,50.9,997.0,balanced,24
2138,U129,2026-06-12,Friday,False,Evening,YouTube,Study Lecture - Physics,Study,Video,5.2,1,5.2,Mobile,False,3,24.0,Non-addictive,26.2,232.3,14.4,2496.1,heavy_addictive,24
2139,U129,2026-06-12,Friday,False,Evening,Instagram,DM Chats,Social Media,Chat,38.3,1,38.3,Tablet,False,4,55.6,Addictive,66.6,232.3,14.4,2496.1,heavy_addictive,24
2140,U129,2026-06-12,Friday,False,Evening,Free Fire,,Games,Game,130.1,1,130.1,Desktop,False,4,100.0,Addictive,18.7,232.3,14.4,2496.1,heavy_addictive,24
2141,U129,2026-06-12,Friday,False,Night,Snapchat,Stories,Social Media,Video,14.1,2,7.1,Tablet,False,2,98.0,Addictive,100.7,232.3,14.4,2496.1,heavy_addictive,24
2142,U129,2026-06-12,Friday,False,Night,Candy Crush,,Games,Game,16.3,3,5.4,Mobile,False,3,100.0,Addictive,89.6,232.3,14.4,2496.1,heavy_addictive,24
2143,U129,2026-06-12,Friday,False,Morning,WhatsApp,Family Group,Communication,Chat,28.3,1,28.3,Mobile,False,0,17.0,Non-addictive,19.3,232.3,14.4,2496.1,heavy_addictive,24
2144,U130,2026-06-12,Friday,False,Night,Candy Crush,,Games,Game,59.9,2,29.9,Mobile,False,5,70.2,Addictive,,77.1,22.3,934.3,balanced,24
2145,U130,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,3.0,3,1.0,Mobile,False,1,21.5,Non-addictive,14.0,77.1,22.3,934.3,balanced,24
2146,U130,2026-06-12,Friday,False,Evening,Chrome,news-site,News,Website,14.2,1,14.2,Mobile,False,1,19.0,Non-addictive,62.4,77.1,22.3,934.3,balanced,24
2147,U131,2026-06-12,Friday,False,Afternoon,Duolingo,,Skill-Development,App,4.5,1,4.5,Tablet,False,0,24.4,Non-addictive,32.5,198.4,60.8,2440.3,heavy_addictive,24
2148,U131,2026-06-12,Friday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,38.7,4,9.7,Mobile,False,1,9.6,Non-addictive,19.9,198.4,60.8,2440.3,heavy_addictive,24
2149,U131,2026-06-12,Friday,False,Evening,Coursera,,Study,Video,36.0,1,36.0,Mobile,False,0,25.4,Non-addictive,5.3,198.4,60.8,2440.3,heavy_addictive,24
2150,U131,2026-06-12,Friday,False,Evening,Notion,,Productivity,Notes,18.0,2,9.0,Mobile,False,1,15.1,Non-addictive,18.2,198.4,60.8,2440.3,heavy_addictive,24
2151,U131,2026-06-12,Friday,False,Afternoon,Khan Academy,,Study,Video,23.4,1,23.4,Mobile,False,0,18.2,Non-addictive,68.7,198.4,60.8,2440.3,heavy_addictive,24
2152,U131,2026-06-12,Friday,False,Night,Candy Crush,,Games,Game,26.8,4,6.7,Tablet,True,3,100.0,Addictive,164.8,198.4,60.8,2440.3,heavy_addictive,24
2153,U131,2026-06-12,Friday,False,Night,Instagram,Reels Feed,Social Media,Video,51.0,2,25.5,Mobile,True,3,100.0,Addictive,34.4,198.4,60.8,2440.3,heavy_addictive,24
2154,U132,2026-06-12,Friday,False,Afternoon,YouTube,Cooking Recipe,Self-Improvement,Video,5.2,1,5.2,Desktop,False,0,21.2,Non-addictive,55.9,152.4,37.4,1792.3,heavy_addictive,24
2155,U132,2026-06-12,Friday,False,Night,Chrome,online-shopping,Shopping,Website,95.4,4,23.9,Desktop,False,5,79.6,Addictive,45.1,152.4,37.4,1792.3,heavy_addictive,24
2156,U132,2026-06-12,Friday,False,Afternoon,VSCode,,Skill-Development,Code,6.9,1,6.9,Mobile,False,2,12.8,Non-addictive,8.2,152.4,37.4,1792.3,heavy_addictive,24
2157,U132,2026-06-12,Friday,False,Morning,Netflix,Documentary,Self-Improvement,Video,7.7,1,7.7,Mobile,False,1,43.4,Non-addictive,181.0,152.4,37.4,1792.3,heavy_addictive,24
2158,U132,2026-06-12,Friday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,14.4,1,14.4,Mobile,False,1,34.6,Non-addictive,21.9,152.4,37.4,1792.3,heavy_addictive,24
2159,U132,2026-06-12,Friday,False,Evening,YouTube,Study Lecture - Physics,Study,Video,22.8,3,7.6,Desktop,False,0,28.1,Non-addictive,5.2,152.4,37.4,1792.3,heavy_addictive,24
2160,U133,2026-06-12,Friday,False,Evening,Candy Crush,,Games,Game,15.2,1,15.2,Mobile,False,0,43.8,Non-addictive,27.8,49.3,100.0,525.8,productive,24
2161,U133,2026-06-12,Friday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,29.8,1,29.8,Desktop,False,1,11.3,Non-addictive,15.3,49.3,100.0,525.8,productive,24
2162,U133,2026-06-12,Friday,False,Afternoon,Instagram,Reels Feed,Social Media,Video,4.3,2,2.1,Desktop,False,1,40.8,Non-addictive,18.2,49.3,100.0,525.8,productive,24
2163,U134,2026-06-12,Friday,False,Afternoon,Notion,,Productivity,Notes,48.4,1,48.4,Desktop,False,0,3.4,Non-addictive,27.8,82.3,100.0,518.9,productive,24
2164,U134,2026-06-12,Friday,False,Morning,Chrome,online-shopping,Shopping,Website,18.5,1,18.5,Mobile,False,2,21.9,Non-addictive,26.4,82.3,100.0,518.9,productive,24
2165,U134,2026-06-12,Friday,False,Morning,Free Fire,,Games,Game,15.4,2,7.7,Mobile,False,1,45.6,Non-addictive,11.5,82.3,100.0,518.9,productive,24
2166,U135,2026-06-12,Friday,False,Afternoon,PUBG Mobile,,Games,Game,37.8,1,37.8,Tablet,False,1,36.8,Non-addictive,11.8,82.0,100.0,501.7,productive,24
2167,U135,2026-06-12,Friday,False,Afternoon,Chrome,gmail,Productivity,Webmail,31.4,1,31.4,Desktop,False,3,5.8,Non-addictive,3.0,82.0,100.0,501.7,productive,24
2168,U135,2026-06-12,Friday,False,Afternoon,Notion,,Productivity,Notes,12.8,1,12.8,Desktop,False,0,0.0,Non-addictive,3.1,82.0,100.0,501.7,productive,24
2169,U136,2026-06-12,Friday,False,Afternoon,Chrome,gmail,Productivity,Webmail,11.1,1,11.1,Mobile,False,2,11.4,Non-addictive,25.1,100.8,67.1,834.5,balanced,24
2170,U136,2026-06-12,Friday,False,Afternoon,WhatsApp,Family Group,Communication,Chat,37.1,1,37.1,Desktop,True,3,26.7,Non-addictive,3.0,100.8,67.1,834.5,balanced,24
2171,U136,2026-06-12,Friday,False,Afternoon,Duolingo,,Skill-Development,App,19.4,1,19.4,Desktop,False,2,20.2,Non-addictive,,100.8,67.1,834.5,balanced,24
2172,U136,2026-06-12,Friday,False,Night,Snapchat,Stories,Social Media,Video,33.2,4,8.3,Desktop,True,3,62.7,Addictive,70.9,100.8,67.1,834.5,balanced,24
2173,U137,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,28.8,1,28.8,Mobile,False,3,44.2,Non-addictive,48.6,188.1,19.0,2745.2,heavy_addictive,24
2174,U137,2026-06-12,Friday,False,Night,Instagram,DM Chats,Social Media,Chat,54.5,2,27.3,Tablet,True,4,52.0,Addictive,98.0,188.1,19.0,2745.2,heavy_addictive,24
2175,U137,2026-06-12,Friday,False,Evening,Spotify,Chill Playlist,Entertainment,Audio,6.9,1,6.9,Tablet,True,1,39.8,Non-addictive,28.8,188.1,19.0,2745.2,heavy_addictive,24
2176,U137,2026-06-12,Friday,False,Evening,PUBG Mobile,,Games,Game,54.7,6,9.1,Desktop,True,4,100.0,Addictive,38.2,188.1,19.0,2745.2,heavy_addictive,24
2177,U137,2026-06-12,Friday,False,Evening,PUBG Mobile,,Games,Game,22.0,5,4.4,Mobile,False,7,100.0,Addictive,54.7,188.1,19.0,2745.2,heavy_addictive,24
2178,U137,2026-06-12,Friday,False,Evening,Instagram,Reels Feed,Social Media,Video,21.2,2,10.6,Mobile,True,2,100.0,Addictive,54.5,188.1,19.0,2745.2,heavy_addictive,24
2179,U138,2026-06-12,Friday,False,Morning,Snapchat,Stories,Social Media,Video,31.6,1,31.6,Mobile,False,0,33.9,Non-addictive,33.9,31.6,100.0,267.2,light_user,24
2180,U139,2026-06-12,Friday,False,Afternoon,Chrome,random-blog,Entertainment,Website,24.9,2,12.5,Mobile,True,1,28.1,Non-addictive,43.8,166.0,21.3,1004.1,balanced,24
2181,U139,2026-06-12,Friday,False,Evening,Snapchat,Stories,Social Media,Video,89.0,1,89.0,Mobile,False,5,76.2,Addictive,16.5,166.0,21.3,1004.1,balanced,24
2182,U139,2026-06-12,Friday,False,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,10.5,1,10.5,Mobile,True,1,19.4,Non-addictive,13.0,166.0,21.3,1004.1,balanced,24
2183,U139,2026-06-12,Friday,False,Evening,Netflix,TV Series Binge,Entertainment,Video,41.6,3,13.9,Desktop,False,4,74.8,Addictive,21.1,166.0,21.3,1004.1,balanced,24
2184,U100,2026-06-13,Saturday,True,Evening,YouTube,Yoga Tutorial,Self-Improvement,Video,7.1,1,7.1,Mobile,False,1,18.6,Non-addictive,13.0,150.0,24.6,1211.4,balanced,24
2185,U100,2026-06-13,Saturday,True,Evening,Free Fire,,Games,Game,32.8,2,16.4,Desktop,False,2,81.4,Addictive,83.7,150.0,24.6,1211.4,balanced,24
2186,U100,2026-06-13,Saturday,True,Morning,VSCode,,Skill-Development,Code,19.5,2,9.7,Mobile,False,0,28.3,Non-addictive,34.8,150.0,24.6,1211.4,balanced,24
2187,U100,2026-06-13,Saturday,True,Evening,YouTube,Prank Compilation,Entertainment,Video,80.3,2,40.2,Mobile,False,3,66.0,Addictive,7.1,150.0,24.6,1211.4,balanced,24
2188,U100,2026-06-13,Saturday,True,Afternoon,Spotify,Chill Playlist,Entertainment,Audio,10.3,2,5.2,Mobile,False,1,25.4,Non-addictive,19.6,150.0,24.6,1211.4,balanced,24
2189,U101,2026-06-13,Saturday,True,Afternoon,Chrome,gmail,Productivity,Webmail,26.5,1,26.5,Mobile,False,1,1.6,Non-addictive,10.4,41.9,100.0,442.3,productive,24
2190,U101,2026-06-13,Saturday,True,Afternoon,WhatsApp,Family Group,Communication,Chat,5.8,1,5.8,Desktop,False,2,10.4,Non-addictive,30.3,41.9,100.0,442.3,productive,24
2191,U101,2026-06-13,Saturday,True,Afternoon,Duolingo,,Skill-Development,App,9.6,1,9.6,Desktop,False,1,8.1,Non-addictive,6.7,41.9,100.0,442.3,productive,24
2192,U102,2026-06-13,Saturday,True,Morning,Spotify,Chill Playlist,Entertainment,Audio,7.5,1,7.5,Mobile,True,3,15.2,Non-addictive,46.0,7.5,100.0,266.4,light_user,24
2193,U103,2026-06-13,Saturday,True,Evening,Netflix,TV Series Binge,Entertainment,Video,28.1,4,7.0,Mobile,True,3,81.7,Addictive,39.2,149.4,0.0,1199.9,balanced,24
